input_time	user_id	stimulus_id	input_index	iki	input	key_symbol	current_input	wpm	sd_iki	stimulus	condition	input_time_ms	uer	ke
1439543993.887	267678	1	15	249	p	p	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	4399	0	0.690909090909091
1439543994.168	267678	1	16	280	i	i	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	4680	0	0.690909090909091
1439543994.355	267678	1	17	187	i	i	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	4867	0	0.690909090909091
1439543995.198	267678	1	18	842	_	space	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	5710	0	0.690909090909091
1439543995.479	267678	1	19	281	u	u	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	5991	0	0.690909090909091
1439543995.759	267678	1	20	279	c	c	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	6271	0	0.690909090909091
1439543996.321	267678	1	21	562	h	h	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	6833	0	0.690909090909091
1439543997.538	267678	1	22	1217	d	d	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	8050	0	0.690909090909091
1439543998.755	267678	1	23	1217		BackSpace	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	9267	0	0.690909090909091
1439543999.004	267678	1	24	248	e	e	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	9516	0	0.690909090909091
1439544000.595	267678	1	25	1591	d	d	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	11107	0	0.690909090909091
1439544000.876	267678	1	26	280	t	t	Torstai sopii uchedt minulle paremmin.	25.5	436.76	Torstai sopii uchedt minulle paremmin.	Mix	11388	0	0.690909090909091
